Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
feb-21;Hombre;Otro Municipio;Entre 46 y 55 años;Española;3811;Técnicos en operaciones de sistemas informáticos;3812;Técnicos en asistencia al usuario de tecnologías de la información;2729;Especialistas en bases de datos y en redes informáticas no clasificados bajo otros epígrafes
feb-21;Mujer;Moratalaz;Entre 26 y 35 años;Española;2823;Psicólogos;3613;Asistentes de dirección y administrativos;4210;Empleados de bibliotecas y archivos
feb-21;Hombre;Centro;Entre 26 y 35 años;Española;3531;Representantes de aduanas;3522;Agentes de compras;4123;Empleados de logística y transporte de pasajeros y mercancías
feb-21;Mujer;Latina;Entre 46 y 55 años;Española;5120;Camareros asalariados;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
feb-21;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-21;Mujer;Carabanchel;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
feb-21;Mujer;Ciudad Lineal;Menor de 25 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
feb-21;Hombre;Latina;Entre 36 y 45 años;Española;5120;Camareros asalariados;5120;Camareros asalariados;5120;Camareros asalariados
feb-21;Mujer;Carabanchel;Entre 36 y 45 años;Española;9820;Reponedores;9229;Otro personal de limpieza;8412;Conductores asalariados de automóviles, taxis y furgonetas
feb-21;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5420;Operadores de telemarketing;5500;Cajeros y taquilleros (excepto bancos)
feb-21;Mujer;Arganzuela;Entre 26 y 35 años;Española;4421;Empleados de agencias de viajes;3613;Asistentes de dirección y administrativos;;
feb-21;Hombre;Vicálvaro;Entre 36 y 45 años;Española;8154;Operadores de máquinas de blanquear, teñir, estampar y acabar textiles;2931;Artistas de artes plásticas y visuales;5120;Camareros asalariados
feb-21;Hombre;Fuencarral-el Pardo;Entre 56 y 65 años;Española;8411;Conductores propietarios de automóviles, taxis y furgonetas;5833;Conserjes de edificios;;
feb-21;Mujer;Hortaleza;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;5220;Vendedores en tiendas y almacenes
feb-21;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;3811;Técnicos en operaciones de sistemas informáticos;9811;Peones del transporte de mercancías y descargadores;3813;Técnicos en redes
feb-21;Hombre;Ciudad Lineal;Entre 26 y 35 años;Española;2713;Analistas, programadores y diseñadores Web y multimedia;3820;Programadores informáticos;;
feb-21;Hombre;Otro Municipio;Entre 26 y 35 años;Comunitaria;9543;Peones forestales y de la caza;;;;
feb-21;Mujer;Carabanchel;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
feb-21;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;4412;Recepcionistas (excepto de hoteles);5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;4423;Telefonistas
feb-21;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;8432;Conductores asalariados de camiones;7121;Albañiles
feb-21;Mujer;Usera;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
feb-21;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Extracomunitaria;3321;Técnicos superiores en higiene bucodental;4412;Recepcionistas (excepto de hoteles);;
feb-21;Mujer;Vicálvaro;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
feb-21;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5811;Peluqueros
feb-21;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios
feb-21;Hombre;Villaverde;Entre 36 y 45 años;Española;7510;Electricistas de la construcción y afines;9811;Peones del transporte de mercancías y descargadores;7703;Panaderos, pasteleros y confiteros
feb-21;Mujer;Otro Municipio;Entre 46 y 55 años;Extracomunitaria;;;;;;
feb-21;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;;;;;;
feb-21;Hombre;Villaverde;Entre 46 y 55 años;Española;;;;;;
feb-21;Mujer;Villaverde;Menor de 25 años;Comunitaria;;;;;;
feb-21;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados;9820;Reponedores
feb-21;Mujer;Arganzuela;Entre 26 y 35 años;Española;2612;Asesores financieros y en inversiones;2810;Economistas;4113;Empleados de oficina de servicios estadísticos, financieros y bancarios
feb-21;Hombre;Latina;Entre 56 y 65 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;8412;Conductores asalariados de automóviles, taxis y furgonetas;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
feb-21;Hombre;Centro;Entre 26 y 35 años;Extracomunitaria;4411;Empleados de información al usuario;4424;Teleoperadores;4422;Recepcionistas de hoteles
feb-21;Mujer;Villa De Vallecas;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores
feb-21;Hombre;Villaverde;Entre 36 y 45 años;Extracomunitaria;7231;Pintores y empapeladores;9602;Peones de la construcción de edificios;8333;Operadores de carretillas elevadoras
feb-21;Hombre;Villaverde;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados;2935;Actores
feb-21;Hombre;Arganzuela;Entre 26 y 35 años;Española;9310;Ayudantes de cocina;9100;Empleados domésticos;9811;Peones del transporte de mercancías y descargadores
feb-21;Mujer;Chamberí;Entre 46 y 55 años;Extracomunitaria;;;;;;
feb-21;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
feb-21;Hombre;Carabanchel;Entre 36 y 45 años;Extracomunitaria;3160;Técnicos de control de calidad de las ciencias físicas, químicas y de las ingenierías;3203;Supervisores de industrias alimenticias y del tabaco;3510;Agentes y representantes comerciales
feb-21;Mujer;San Blas;Menor de 25 años;Española;5500;Cajeros y taquilleros (excepto bancos);4424;Teleoperadores;4424;Teleoperadores
feb-21;Mujer;Hortaleza;Entre 26 y 35 años;Española;2156;Terapeutas ocupacionales;5110;Cocineros asalariados;;
feb-21;Hombre;Tetuán;Mayor de 65 años;Española;;;;;;
feb-21;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;2824;Profesionales del trabajo y la educación social;3724;Monitores de actividades recreativas y de entretenimiento;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
feb-21;Hombre;Ciudad Lineal;Entre 36 y 45 años;Española;5622;Técnicos de emergencias sanitarias;9811;Peones del transporte de mercancías y descargadores;8432;Conductores asalariados de camiones
feb-21;Mujer;Carabanchel;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos);5710;Trabajadores de los cuidados personales a domicilio
feb-21;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
feb-21;Hombre;Salamanca;Menor de 25 años;Española;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
feb-21;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;5220;Vendedores en tiendas y almacenes;9229;Otro personal de limpieza
feb-21;Mujer;Usera;Entre 36 y 45 años;Extracomunitaria;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
feb-21;Hombre;Chamartín;Entre 36 y 45 años;Española;5825;Guías de turismo;;;;
feb-21;Mujer;Latina;Entre 36 y 45 años;Española;5622;Técnicos de emergencias sanitarias;9100;Empleados domésticos;9229;Otro personal de limpieza
feb-21;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
feb-21;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-21;Mujer;Vicálvaro;Entre 26 y 35 años;Española;5120;Camareros asalariados;9310;Ayudantes de cocina;9310;Ayudantes de cocina
feb-21;Hombre;Tetuán;Entre 26 y 35 años;Española;3734;Chefs;5110;Cocineros asalariados;;
feb-21;Mujer;San Blas;Entre 26 y 35 años;Extracomunitaria;5420;Operadores de telemarketing;5220;Vendedores en tiendas y almacenes;4424;Teleoperadores
feb-21;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9443;Barrenderos y afines
feb-21;Mujer;Latina;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas
feb-21;Mujer;Retiro;Entre 36 y 45 años;Española;2151;Odontólogos y estomatólogos;;;;
feb-21;Mujer;San Blas;Entre 36 y 45 años;Extracomunitaria;3510;Agentes y representantes comerciales;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-21;Hombre;Ciudad Lineal;Entre 46 y 55 años;Española;7191;Mantenedores de edificios;4123;Empleados de logística y transporte de pasajeros y mercancías;4112;Empleados de control de personal y nóminas
feb-21;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2251;Maestros de educación infantil;5220;Vendedores en tiendas y almacenes;4424;Teleoperadores
feb-21;Mujer;Usera;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;5120;Camareros asalariados;5420;Operadores de telemarketing
feb-21;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;7191;Mantenedores de edificios;7510;Electricistas de la construcción y afines;3123;Técnicos en electricidad
feb-21;Mujer;San Blas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;4424;Teleoperadores
feb-21;Mujer;Ciudad Lineal;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria
feb-21;Mujer;Arganzuela;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
feb-21;Mujer;Latina;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4121;Empleados de control de abastecimientos e inventario;4122;Empleados de oficina de servicios de apoyo a la producción
feb-21;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
feb-21;Mujer;Moratalaz;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina
feb-21;Hombre;Villa De Vallecas;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes;5710;Trabajadores de los cuidados personales a domicilio
feb-21;Mujer;Carabanchel;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
feb-21;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
feb-21;Mujer;Usera;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
feb-21;Mujer;Salamanca;Entre 36 y 45 años;Extracomunitaria;4123;Empleados de logística y transporte de pasajeros y mercancías;3613;Asistentes de dirección y administrativos;5220;Vendedores en tiendas y almacenes
feb-21;Mujer;Villaverde;Entre 46 y 55 años;Española;9310;Ayudantes de cocina;5500;Cajeros y taquilleros (excepto bancos);5110;Cocineros asalariados
feb-21;Hombre;Hortaleza;Entre 46 y 55 años;Española;4123;Empleados de logística y transporte de pasajeros y mercancías;3613;Asistentes de dirección y administrativos;7531;Mecánicos y reparadores de equipos electrónicos
feb-21;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;7121;Albañiles;7510;Electricistas de la construcción y afines;3202;Supervisores de la construcción
feb-21;Hombre;Retiro;Entre 56 y 65 años;Española;7191;Mantenedores de edificios;3202;Supervisores de la construcción;7510;Electricistas de la construcción y afines
feb-21;Hombre;Carabanchel;Entre 36 y 45 años;Extracomunitaria;8412;Conductores asalariados de automóviles, taxis y furgonetas;5220;Vendedores en tiendas y almacenes;5710;Trabajadores de los cuidados personales a domicilio
feb-21;Mujer;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes;5110;Cocineros asalariados
feb-21;Mujer;Villaverde;Menor de 25 años;Española;5120;Camareros asalariados;9820;Reponedores;9310;Ayudantes de cocina
feb-21;Hombre;Tetuán;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-21;Hombre;Puente De Vallecas;Entre 36 y 45 años;Comunitaria;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;8333;Operadores de carretillas elevadoras;9602;Peones de la construcción de edificios
feb-21;Mujer;Latina;Entre 36 y 45 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;;;;
feb-21;Mujer;Usera;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
feb-21;Hombre;Hortaleza;Entre 36 y 45 años;Extracomunitaria;3124;Técnicos en electrónica (excepto electromedicina);7323;Ajustadores y operadores de máquinas-herramienta;2441;Ingenieros en electricidad
feb-21;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;4301;Grabadores de datos;4223;Empleados de servicio de personal
feb-21;Mujer;Salamanca;Menor de 25 años;Española;2652;Profesionales de relaciones públicas;2922;Periodistas;5120;Camareros asalariados
feb-21;Hombre;Salamanca;Entre 46 y 55 años;Española;3534;Agentes y administradores de la propiedad inmobiliaria;2592;Procuradores;;
feb-21;Hombre;Villaverde;Entre 36 y 45 años;Extracomunitaria;3820;Programadores informáticos;2713;Analistas, programadores y diseñadores Web y multimedia;;
feb-21;Hombre;Usera;Menor de 25 años;Extracomunitaria;7510;Electricistas de la construcción y afines;3831;Técnicos de grabación audiovisual;9820;Reponedores
feb-21;Hombre;Latina;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios;9811;Peones del transporte de mercancías y descargadores
feb-21;Hombre;Chamartín;Entre 36 y 45 años;Española;2624;Especialistas en políticas y servicios de personal y afines;3613;Asistentes de dirección y administrativos;1411;Directores y gerentes de hoteles
feb-21;Mujer;Carabanchel;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;4223;Empleados de servicio de personal;4424;Teleoperadores
feb-21;Hombre;Carabanchel;Menor de 25 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;5220;Vendedores en tiendas y almacenes
feb-21;Mujer;Chamberí;Entre 26 y 35 años;Comunitaria;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos;5220;Vendedores en tiendas y almacenes
feb-21;Hombre;Centro;Entre 26 y 35 años;Extracomunitaria;4424;Teleoperadores;5120;Camareros asalariados;4424;Teleoperadores
feb-21;Hombre;Latina;Menor de 25 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales
feb-21;Mujer;Puente De Vallecas;Entre 36 y 45 años;Comunitaria;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5721;Cuidadores de niños en guarderías y centros educativos
feb-21;Mujer;Tetuán;Menor de 25 años;Española;5811;Peluqueros;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
feb-21;Mujer;Tetuán;Menor de 25 años;Extracomunitaria;9820;Reponedores;9229;Otro personal de limpieza;;
feb-21;Mujer;Villa De Vallecas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;9320;Preparadores de comidas rápidas
feb-21;Mujer;Salamanca;Entre 46 y 55 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2599;Profesionales del derecho no clasificados bajo otros epígrafes;2599;Profesionales del derecho no clasificados bajo otros epígrafes
feb-21;Hombre;Otro Municipio;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;;
feb-21;Mujer;Chamberí;Entre 36 y 45 años;Española;2414;Geólogos y geofísicos;3629;Otros profesionales de apoyo de la Administración Pública para tareas de inspección y control y tareas similares;;
feb-21;Mujer;Villa De Vallecas;Menor de 25 años;Española;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5811;Peluqueros
feb-21;Mujer;Villaverde;Menor de 25 años;Española;3831;Técnicos de grabación audiovisual;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
feb-21;Hombre;Tetuán;Entre 56 y 65 años;Española;9820;Reponedores;7619;Artesanos no clasificados bajo otros epígrafes;;
feb-21;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
feb-21;Hombre;Centro;Entre 26 y 35 años;Española;5893;Cuidadores de animales y adiestradores;5120;Camareros asalariados;;
feb-21;Mujer;Villa De Vallecas;Entre 56 y 65 años;Extracomunitaria;5811;Peluqueros;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-21;Mujer;Carabanchel;Menor de 25 años;Extracomunitaria;5722;Cuidadores de niños en domicilios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;3531;Representantes de aduanas
feb-21;Hombre;Villaverde;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones
feb-21;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores
feb-21;Mujer;Arganzuela;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;5420;Operadores de telemarketing;4412;Recepcionistas (excepto de hoteles)
feb-21;Mujer;Usera;Menor de 25 años;Española;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos)
feb-21;Hombre;Centro;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores
feb-21;Hombre;Villaverde;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados;5500;Cajeros y taquilleros (excepto bancos)
feb-21;Mujer;Ciudad Lineal;Entre 56 y 65 años;Española;4412;Recepcionistas (excepto de hoteles);4424;Teleoperadores;4424;Teleoperadores
feb-21;Mujer;Usera;Menor de 25 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);5710;Trabajadores de los cuidados personales a domicilio;9820;Reponedores
feb-21;Hombre;Chamartín;Entre 26 y 35 años;Española;5110;Cocineros asalariados;3613;Asistentes de dirección y administrativos;2810;Economistas
feb-21;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
feb-21;Mujer;San Blas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;4412;Recepcionistas (excepto de hoteles)
feb-21;Mujer;Usera;Entre 56 y 65 años;Española;4412;Recepcionistas (excepto de hoteles);4411;Empleados de información al usuario;5220;Vendedores en tiendas y almacenes
feb-21;Hombre;Latina;Entre 46 y 55 años;Extracomunitaria;2923;Filólogos, intérpretes y traductores;4424;Teleoperadores;3713;Profesionales de apoyo al trabajo y a la educación social
feb-21;Mujer;Usera;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);5824;Azafatos de tierra
feb-21;Hombre;Barajas;Entre 36 y 45 años;Española;;;;;;
feb-21;Hombre;Latina;Entre 46 y 55 años;Española;8420;Conductores de autobuses y tranvías;8432;Conductores asalariados de camiones;8412;Conductores asalariados de automóviles, taxis y furgonetas
feb-21;Hombre;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9811;Peones del transporte de mercancías y descargadores;9811;Peones del transporte de mercancías y descargadores
feb-21;Mujer;Latina;Entre 36 y 45 años;Española;3521;Mediadores y agentes de seguros;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
feb-21;Mujer;Hortaleza;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
feb-21;Hombre;Otro Municipio;Entre 46 y 55 años;Española;5120;Camareros asalariados;5120;Camareros asalariados;;
feb-21;Mujer;Otro Municipio;Entre 36 y 45 años;Española;;;;;;
feb-21;Mujer;Villaverde;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios
feb-21;Mujer;Carabanchel;Menor de 25 años;Española;5812;Especialistas en tratamientos de estética, bienestar y afines;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes
feb-21;Mujer;Villaverde;Entre 36 y 45 años;Española;;;;;;
feb-21;Mujer;Moncloa-aravaca;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-21;Hombre;Villaverde;Entre 46 y 55 años;Española;3124;Técnicos en electrónica (excepto electromedicina);5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5941;Vigilantes de seguridad y similares habilitados para ir armados
feb-21;Hombre;Villaverde;Entre 26 y 35 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;;;;
feb-21;Hombre;Tetuán;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5811;Peluqueros;3723;Instructores de actividades deportivas
feb-21;Mujer;Villaverde;Entre 36 y 45 años;Española;4210;Empleados de bibliotecas y archivos;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
feb-21;Hombre;Arganzuela;Entre 46 y 55 años;Comunitaria;3811;Técnicos en operaciones de sistemas informáticos;;;;
feb-21;Hombre;Arganzuela;Entre 26 y 35 años;Española;5110;Cocineros asalariados;5110;Cocineros asalariados;9310;Ayudantes de cocina
feb-21;Hombre;Moratalaz;Menor de 25 años;Extracomunitaria;;;;;;
feb-21;Mujer;Barajas;Entre 46 y 55 años;Española;4421;Empleados de agencias de viajes;5492;Promotores de venta;;
feb-21;Hombre;Villaverde;Entre 36 y 45 años;Extracomunitaria;3731;Fotógrafos;2484;Diseñadores gráficos y multimedia;5420;Operadores de telemarketing
feb-21;Mujer;Moratalaz;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5812;Especialistas en tratamientos de estética, bienestar y afines
feb-21;Mujer;Villaverde;Menor de 25 años;Extracomunitaria;4422;Recepcionistas de hoteles;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
feb-21;Mujer;Moratalaz;Entre 46 y 55 años;Española;5812;Especialistas en tratamientos de estética, bienestar y afines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
feb-21;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);;
feb-21;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
feb-21;Hombre;Moratalaz;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
feb-21;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;9310;Ayudantes de cocina;9820;Reponedores
feb-21;Hombre;Usera;Entre 46 y 55 años;Española;3723;Instructores de actividades deportivas;3339;Otros profesionales de las terapias alternativas;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
feb-21;Hombre;Salamanca;Entre 26 y 35 años;Extracomunitaria;;;;;;
feb-21;Mujer;Moratalaz;Entre 56 y 65 años;Comunitaria;3510;Agentes y representantes comerciales;3510;Agentes y representantes comerciales;5492;Promotores de venta
feb-21;Mujer;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;5500;Cajeros y taquilleros (excepto bancos);4424;Teleoperadores
feb-21;Mujer;Latina;Entre 56 y 65 años;Española;5110;Cocineros asalariados;9310;Ayudantes de cocina;5110;Cocineros asalariados
feb-21;Mujer;Vicálvaro;Menor de 25 años;Extracomunitaria;5721;Cuidadores de niños en guarderías y centros educativos;5722;Cuidadores de niños en domicilios;5710;Trabajadores de los cuidados personales a domicilio
feb-21;Mujer;Chamberí;Entre 36 y 45 años;Comunitaria;3732;Diseñadores y decoradores de interior;;;;
