Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
ago-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
ago-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Hombre;San Blas;Menor de 25 años;Española;5622;Técnicos de emergencias sanitarias;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores
ago-17;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
ago-17;Mujer;Otro Municipio;Menor de 25 años;Española;2922;Periodistas;3731;Fotógrafos;2936;Locutores de radio, televisión y otros presentadores
ago-17;Hombre;Puente De Vallecas;Entre 36 y 45 años;Comunitaria;2462;Ingenieros técnicos de obras públicas;3202;Supervisores de la construcción;7121;Albañiles
ago-17;Hombre;Puente De Vallecas;Menor de 25 años;Española;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores;9310;Ayudantes de cocina
ago-17;Hombre;Moncloa-aravaca;Entre 56 y 65 años;Española;7834;Costureros a mano, bordadores y afines;7832;Patronistas para productos en textil y piel;5220;Vendedores en tiendas y almacenes
ago-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;9431;Ordenanzas;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;4412;Recepcionistas (excepto de hoteles)
ago-17;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
ago-17;Mujer;Otro Municipio;Menor de 25 años;Española;2922;Periodistas;;;;
ago-17;Mujer;San Blas;Entre 26 y 35 años;Española;2251;Maestros de educación infantil;5500;Cajeros y taquilleros (excepto bancos);3724;Monitores de actividades recreativas y de entretenimiento
ago-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ago-17;Mujer;Hortaleza;Entre 36 y 45 años;Española;5811;Peluqueros;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
ago-17;Mujer;Carabanchel;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
ago-17;Hombre;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Hombre;Arganzuela;Menor de 25 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales;9820;Reponedores
ago-17;Mujer;Retiro;Entre 26 y 35 años;Española;2152;Fisioterapeutas;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3329;Técnicos de la sanidad no clasificados bajo otros epígrafes
ago-17;Hombre;Ciudad Lineal;Entre 26 y 35 años;Española;7250;Mecánicos-instaladores de refrigeración y climatización;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7510;Electricistas de la construcción y afines
ago-17;Mujer;Villa De Vallecas;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;8170;Operadores de máquinas de lavandería y tintorería;3724;Monitores de actividades recreativas y de entretenimiento
ago-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;3811;Técnicos en operaciones de sistemas informáticos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;8412;Conductores asalariados de automóviles, taxis y furgonetas
ago-17;Hombre;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Mujer;Villaverde;Entre 56 y 65 años;Española;2210;Profesores de universidades y otra enseñanza superior (excepto formación profesional);2810;Economistas;2156;Terapeutas ocupacionales
ago-17;Mujer;Chamartín;Entre 26 y 35 años;Española;2922;Periodistas;2652;Profesionales de relaciones públicas;2652;Profesionales de relaciones públicas
ago-17;Mujer;Barajas;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5611;Auxiliares de enfermería hospitalaria
ago-17;Hombre;Moratalaz;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9820;Reponedores
ago-17;Mujer;Barajas;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;3713;Profesionales de apoyo al trabajo y a la educación social;9700;Peones de las industrias manufactureras
ago-17;Mujer;San Blas;Entre 36 y 45 años;Española;9700;Peones de las industrias manufactureras;9700;Peones de las industrias manufactureras;9310;Ayudantes de cocina
ago-17;Mujer;Otro Municipio;Menor de 25 años;Española;2153;Dietistas y nutricionistas;;;;
ago-17;Mujer;Barajas;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;5220;Vendedores en tiendas y almacenes
ago-17;Hombre;Ciudad Lineal;Entre 46 y 55 años;Extracomunitaria;4111;Empleados de contabilidad;4424;Teleoperadores;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
ago-17;Hombre;Carabanchel;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;3723;Instructores de actividades deportivas;5220;Vendedores en tiendas y almacenes
ago-17;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;8412;Conductores asalariados de automóviles, taxis y furgonetas;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;9820;Reponedores
ago-17;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;3510;Agentes y representantes comerciales;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ago-17;Hombre;Villaverde;Entre 46 y 55 años;Española;9320;Preparadores de comidas rápidas;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9700;Peones de las industrias manufactureras
ago-17;Hombre;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Hombre;Otro Municipio;Menor de 25 años;Española;2922;Periodistas;;;;
ago-17;Hombre;San Blas;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales
ago-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Mujer;Hortaleza;Entre 26 y 35 años;Española;2922;Periodistas;2652;Profesionales de relaciones públicas;2652;Profesionales de relaciones públicas
ago-17;Hombre;Centro;Menor de 25 años;Española;2922;Periodistas;;;;
ago-17;Mujer;Villaverde;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Mujer;Chamberí;Entre 36 y 45 años;Española;2810;Economistas;;;;
ago-17;Hombre;Carabanchel;Entre 26 y 35 años;Española;2922;Periodistas;;;;
ago-17;Hombre;Otro Municipio;Entre 26 y 35 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;7323;Ajustadores y operadores de máquinas-herramienta;8209;Montadores y ensambladores no clasificados en otros epígrafes
sep-17;Hombre;Chamartín;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9431;Ordenanzas;;
sep-17;Mujer;Moratalaz;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9229;Otro personal de limpieza;7295;Personal de limpieza de fachadas de edificios y chimeneas
sep-17;Mujer;Retiro;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
sep-17;Mujer;Retiro;Menor de 25 años;Española;3313;Técnicos en anatomía patológica y citología;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
sep-17;Hombre;Otro Municipio;Entre 46 y 55 años;Española;8333;Operadores de carretillas elevadoras;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Moncloa-aravaca;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;;
sep-17;Mujer;San Blas;Entre 56 y 65 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
sep-17;Mujer;Arganzuela;Entre 26 y 35 años;Española;2922;Periodistas;2651;Profesionales de la publicidad y la comercialización;3532;Organizadores de conferencias y eventos
sep-17;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;2931;Artistas de artes plásticas y visuales;2484;Diseñadores gráficos y multimedia;5220;Vendedores en tiendas y almacenes
sep-17;Mujer;Vicálvaro;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);4422;Recepcionistas de hoteles;3613;Asistentes de dirección y administrativos
sep-17;Hombre;Villa De Vallecas;Menor de 25 años;Española;9820;Reponedores;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;4424;Teleoperadores
sep-17;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;;
sep-17;Hombre;Villaverde;Menor de 25 años;Española;4441;Cajeros de bancos y afines;9820;Reponedores;;
sep-17;Mujer;Hortaleza;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Chamberí;Entre 26 y 35 años;Española;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
sep-17;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Extracomunitaria;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5833;Conserjes de edificios;8411;Conductores propietarios de automóviles, taxis y furgonetas
sep-17;Hombre;Moncloa-aravaca;Entre 36 y 45 años;Extracomunitaria;8412;Conductores asalariados de automóviles, taxis y furgonetas;8209;Montadores y ensambladores no clasificados en otros epígrafes;9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Usera;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;5710;Trabajadores de los cuidados personales a domicilio
ago-17;Hombre;Otro Municipio;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;;;;
ago-17;Hombre;Otro Municipio;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9443;Barrenderos y afines
sep-17;Hombre;Vicálvaro;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;2484;Diseñadores gráficos y multimedia;7111;Encofradores y operarios de puesta en obra de hormigón
sep-17;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9229;Otro personal de limpieza;9820;Reponedores;5120;Camareros asalariados
sep-17;Mujer;Villa De Vallecas;Entre 56 y 65 años;Española;9431;Ordenanzas;3522;Agentes de compras;5833;Conserjes de edificios
sep-17;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
sep-17;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;3724;Monitores de actividades recreativas y de entretenimiento
sep-17;Mujer;Usera;Entre 26 y 35 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento;5220;Vendedores en tiendas y almacenes
sep-17;Mujer;Centro;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
sep-17;Mujer;Moncloa-aravaca;Entre 36 y 45 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9310;Ayudantes de cocina;4424;Teleoperadores
sep-17;Hombre;Tetuán;Entre 46 y 55 años;Española;7240;Soladores, colocadores de parquet y afines;7121;Albañiles;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
sep-17;Hombre;Villa De Vallecas;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Hombre;Centro;Menor de 25 años;Extracomunitaria;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;5120;Camareros asalariados;9811;Peones del transporte de mercancías y descargadores
sep-17;Hombre;Usera;Entre 26 y 35 años;Española;3812;Técnicos en asistencia al usuario de tecnologías de la información;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;2723;Analistas de redes informáticas
sep-17;Mujer;Carabanchel;Entre 46 y 55 años;Española;3110;Delineantes y dibujantes técnicos;5220;Vendedores en tiendas y almacenes;5999;Trabajadores de los servicios de protección y seguridad no clasificados bajo otros epígrafes
sep-17;Mujer;Carabanchel;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);;
sep-17;Hombre;Latina;Entre 46 y 55 años;Española;7314;Montadores de estructuras metálicas;7132;Instaladores de cerramientos metálicos y carpinteros metálicos (excepto montadores de estructuras metálicas);8333;Operadores de carretillas elevadoras
sep-17;Mujer;Villa De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4411;Empleados de información al usuario;4424;Teleoperadores
sep-17;Hombre;Tetuán;Entre 46 y 55 años;Española;5833;Conserjes de edificios;7121;Albañiles;;
sep-17;Hombre;Ciudad Lineal;Entre 56 y 65 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;9431;Ordenanzas;7322;Trabajadores de la fabricación de herramientas, mecánico-ajustadores, modelistas, matriceros y afines
sep-17;Mujer;Ciudad Lineal;Entre 46 y 55 años;Comunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
sep-17;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4424;Teleoperadores;4424;Teleoperadores
sep-17;Mujer;Carabanchel;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9100;Empleados domésticos
sep-17;Hombre;Moratalaz;Entre 36 y 45 años;Española;3732;Diseñadores y decoradores de interior;;;;
sep-17;Mujer;Carabanchel;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
sep-17;Mujer;Villaverde;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;4411;Empleados de información al usuario
sep-17;Mujer;Barajas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;9700;Peones de las industrias manufactureras;4301;Grabadores de datos
sep-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;7199;Otros trabajadores de las obras estructurales de construcción no clasificados bajo otros epígrafes;3132;Técnicos en instalaciones de tratamiento de residuos, de aguas y otros operadores en plantas similares;9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;;;;
sep-17;Mujer;Ciudad Lineal;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
sep-17;Hombre;San Blas;Entre 26 y 35 años;Extracomunitaria;4423;Telefonistas;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
sep-17;Hombre;Villa De Vallecas;Entre 56 y 65 años;Española;4121;Empleados de control de abastecimientos e inventario;5833;Conserjes de edificios;;
sep-17;Mujer;Barajas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
sep-17;Mujer;San Blas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;3611;Supervisores de secretaría;3613;Asistentes de dirección y administrativos
sep-17;Hombre;Barajas;Entre 56 y 65 años;Comunitaria;3510;Agentes y representantes comerciales;8420;Conductores de autobuses y tranvías;8412;Conductores asalariados de automóviles, taxis y furgonetas
sep-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;5811;Peluqueros;;;;
sep-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;3522;Agentes de compras;2923;Filólogos, intérpretes y traductores;3714;Promotores de igualdad de oportunidades entre mujeres y hombres
sep-17;Mujer;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;5110;Cocineros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
sep-17;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;2251;Maestros de educación infantil;3724;Monitores de actividades recreativas y de entretenimiento;2252;Técnicos en educación infantil
sep-17;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9431;Ordenanzas;5833;Conserjes de edificios
sep-17;Hombre;Carabanchel;Menor de 25 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4411;Empleados de información al usuario;3812;Técnicos en asistencia al usuario de tecnologías de la información
sep-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
sep-17;Mujer;Villaverde;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5500;Cajeros y taquilleros (excepto bancos);5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
sep-17;Mujer;Arganzuela;Entre 36 y 45 años;Española;3110;Delineantes y dibujantes técnicos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;2322;Profesores de enseñanza no reglada de idiomas
sep-17;Mujer;Latina;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;;
sep-17;Mujer;Latina;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5492;Promotores de venta;5120;Camareros asalariados
sep-17;Hombre;Moncloa-aravaca;Entre 46 y 55 años;Comunitaria;5833;Conserjes de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;;
sep-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;2322;Profesores de enseñanza no reglada de idiomas;;;;
sep-17;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;3510;Agentes y representantes comerciales;2652;Profesionales de relaciones públicas;2651;Profesionales de la publicidad y la comercialización
sep-17;Mujer;Otro Municipio;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
sep-17;Mujer;Arganzuela;Entre 36 y 45 años;Española;5300;Comerciantes propietarios de tiendas;;;;
sep-17;Mujer;Arganzuela;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;3713;Profesionales de apoyo al trabajo y a la educación social;4412;Recepcionistas (excepto de hoteles)
sep-17;Mujer;Villa De Vallecas;Entre 46 y 55 años;Española;5110;Cocineros asalariados;;;;
sep-17;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
sep-17;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios
sep-17;Hombre;Villaverde;Menor de 25 años;Española;9820;Reponedores;2652;Profesionales de relaciones públicas;5220;Vendedores en tiendas y almacenes
sep-17;Mujer;Tetuán;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;;;;
sep-17;Mujer;Ciudad Lineal;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;5812;Especialistas en tratamientos de estética, bienestar y afines
sep-17;Mujer;Tetuán;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;;
sep-17;Mujer;Puente De Vallecas;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
sep-17;Mujer;Arganzuela;Entre 26 y 35 años;Extracomunitaria;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
sep-17;Mujer;Barajas;Entre 26 y 35 años;Española;3326;Técnicos en prevención de riesgos laborales y salud ambiental;3613;Asistentes de dirección y administrativos;4424;Teleoperadores
sep-17;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
sep-17;Mujer;Tetuán;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
sep-17;Hombre;Tetuán;Entre 26 y 35 años;Española;2431;Ingenieros industriales y de producción;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
sep-17;Mujer;Arganzuela;Entre 26 y 35 años;Española;2322;Profesores de enseñanza no reglada de idiomas;3724;Monitores de actividades recreativas y de entretenimiento;2824;Profesionales del trabajo y la educación social
sep-17;Mujer;Usera;Entre 46 y 55 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2824;Profesionales del trabajo y la educación social;3339;Otros profesionales de las terapias alternativas
sep-17;Hombre;Otro Municipio;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9602;Peones de la construcción de edificios;9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Villaverde;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;9820;Reponedores;9100;Empleados domésticos
sep-17;Hombre;Villaverde;Menor de 25 años;Española;5120;Camareros asalariados;9310;Ayudantes de cocina;;
sep-17;Mujer;Ciudad Lineal;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;;
sep-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;7121;Albañiles;9443;Barrenderos y afines;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Hombre;Otro Municipio;Entre 36 y 45 años;Española;7221;Fontaneros;;;;
sep-17;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio
sep-17;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;2322;Profesores de enseñanza no reglada de idiomas;3613;Asistentes de dirección y administrativos;5220;Vendedores en tiendas y almacenes
sep-17;Hombre;Chamartín;Entre 46 y 55 años;Española;2599;Profesionales del derecho no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4112;Empleados de control de personal y nóminas
sep-17;Mujer;Vicálvaro;Menor de 25 años;Española;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;5722;Cuidadores de niños en domicilios
sep-17;Mujer;Arganzuela;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
sep-17;Mujer;Arganzuela;Menor de 25 años;Española;2923;Filólogos, intérpretes y traductores;4222;Codificadores y correctores de imprenta;2923;Filólogos, intérpretes y traductores
sep-17;Mujer;Tetuán;Entre 26 y 35 años;Extracomunitaria;9100;Empleados domésticos;5722;Cuidadores de niños en domicilios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
sep-17;Hombre;Latina;Entre 46 y 55 años;Española;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales;8412;Conductores asalariados de automóviles, taxis y furgonetas;7191;Mantenedores de edificios
sep-17;Mujer;Hortaleza;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Hombre;Villaverde;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3510;Agentes y representantes comerciales;3613;Asistentes de dirección y administrativos
sep-17;Mujer;Retiro;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9229;Otro personal de limpieza;;
sep-17;Mujer;Arganzuela;Entre 46 y 55 años;Extracomunitaria;5420;Operadores de telemarketing;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;;
sep-17;Hombre;Villaverde;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;2322;Profesores de enseñanza no reglada de idiomas
sep-17;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;5420;Operadores de telemarketing;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5500;Cajeros y taquilleros (excepto bancos)
sep-17;Mujer;Vicálvaro;Menor de 25 años;Española;3831;Técnicos de grabación audiovisual;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
sep-17;Hombre;Otro Municipio;Menor de 25 años;Española;8170;Operadores de máquinas de lavandería y tintorería;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;8193;Operadores de máquinas de embalaje, embotellamiento y etiquetado
sep-17;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5120;Camareros asalariados
sep-17;Mujer;Otro Municipio;Entre 56 y 65 años;Extracomunitaria;5110;Cocineros asalariados;9100;Empleados domésticos;;
sep-17;Mujer;Vicálvaro;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
sep-17;Hombre;Usera;Entre 46 y 55 años;Española;7121;Albañiles;7231;Pintores y empapeladores;7240;Soladores, colocadores de parquet y afines
sep-17;Mujer;Salamanca;Entre 46 y 55 años;Española;2240;Profesores de enseñanza primaria;4412;Recepcionistas (excepto de hoteles);3510;Agentes y representantes comerciales
sep-17;Hombre;Villaverde;Menor de 25 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles)
