Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
abril-18;Mujer;Retiro;Entre 26 y 35 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
abril-18;Hombre;Villaverde;Entre 36 y 45 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5420;Operadores de telemarketing;9222;Limpiadores de vehículos
abril-18;Mujer;Latina;Entre 36 y 45 años;Comunitaria;8153;Operadores de máquinas de coser y bordar;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9221;Limpiadores en seco a mano y afines
abril-18;Mujer;Moncloa-aravaca;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;5120;Camareros asalariados
abril-18;Mujer;Chamartín;Entre 26 y 35 años;Española;2484;Diseñadores gráficos y multimedia;2482;Diseñadores de productos y de prendas;2469;Ingenieros técnicos no clasificados bajo otros epígrafes
abril-18;Mujer;Barajas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
abril-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;5120;Camareros asalariados;9820;Reponedores
abril-18;Mujer;Otro Municipio;Entre 56 y 65 años;Española;5722;Cuidadores de niños en domicilios;5710;Trabajadores de los cuidados personales a domicilio;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
abril-18;Mujer;Latina;Entre 46 y 55 años;Española;4301;Grabadores de datos;3613;Asistentes de dirección y administrativos;;
abril-18;Mujer;Arganzuela;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
abril-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4301;Grabadores de datos
abril-18;Mujer;Tetuán;Entre 26 y 35 años;Comunitaria;5220;Vendedores en tiendas y almacenes;5110;Cocineros asalariados;;
abril-18;Mujer;San Blas;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;4123;Empleados de logística y transporte de pasajeros y mercancías;3613;Asistentes de dirección y administrativos
abril-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios;;
abril-18;Hombre;Arganzuela;Entre 36 y 45 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5833;Conserjes de edificios;5999;Trabajadores de los servicios de protección y seguridad no clasificados bajo otros epígrafes
abril-18;Hombre;Otro Municipio;Entre 36 y 45 años;Española;5210;Jefes de sección de tiendas y almacenes;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos)
abril-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios;3613;Asistentes de dirección y administrativos
abril-18;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5722;Cuidadores de niños en domicilios;;
abril-18;Hombre;Latina;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;2322;Profesores de enseñanza no reglada de idiomas;9820;Reponedores
abril-18;Mujer;Arganzuela;Entre 36 y 45 años;Española;4421;Empleados de agencias de viajes;2630;Técnicos de empresas y actividades turísticas;3532;Organizadores de conferencias y eventos
abril-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Comunitaria;4412;Recepcionistas (excepto de hoteles);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
abril-18;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);5721;Cuidadores de niños en guarderías y centros educativos
abril-18;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;7221;Fontaneros;7111;Encofradores y operarios de puesta en obra de hormigón;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines
abril-18;Hombre;Tetuán;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;;
abril-18;Hombre;Arganzuela;Entre 56 y 65 años;Española;5120;Camareros asalariados;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
abril-18;Hombre;Carabanchel;Entre 46 y 55 años;Extracomunitaria;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;;;;
abril-18;Mujer;Chamartín;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;4411;Empleados de información al usuario;5722;Cuidadores de niños en domicilios
abril-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;5120;Camareros asalariados;5120;Camareros asalariados;5833;Conserjes de edificios
abril-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2825;Agentes de igualdad de oportunidades entre mujeres y hombres;2624;Especialistas en políticas y servicios de personal y afines
abril-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;7191;Mantenedores de edificios;8412;Conductores asalariados de automóviles, taxis y furgonetas
abril-18;Hombre;Chamartín;Menor de 25 años;Española;9310;Ayudantes de cocina;5120;Camareros asalariados;;
abril-18;Hombre;Villaverde;Entre 36 y 45 años;Española;2252;Técnicos en educación infantil;2326;Profesionales de la educación ambiental;3329;Técnicos de la sanidad no clasificados bajo otros epígrafes
abril-18;Mujer;Usera;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abril-18;Mujer;Hortaleza;Entre 36 y 45 años;Española;2652;Profesionales de relaciones públicas;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados
abril-18;Hombre;Latina;Entre 36 y 45 años;Española;1223;Directores de investigación y desarrollo;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);2413;Químicos
abril-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;5611;Auxiliares de enfermería hospitalaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abril-18;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;9100;Empleados domésticos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
abril-18;Hombre;Carabanchel;Menor de 25 años;Española;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
abril-18;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;9700;Peones de las industrias manufactureras
abril-18;Hombre;Otro Municipio;Menor de 25 años;Española;9310;Ayudantes de cocina;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
abril-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes;9100;Empleados domésticos
abril-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes;9820;Reponedores
abril-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;8431;Conductores propietarios de camiones;8412;Conductores asalariados de automóviles, taxis y furgonetas;9431;Ordenanzas
abril-18;Mujer;San Blas;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;5120;Camareros asalariados
abril-18;Hombre;Tetuán;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores
abril-18;Hombre;Villaverde;Entre 26 y 35 años;Española;3731;Fotógrafos;2652;Profesionales de relaciones públicas;2934;Directores de cine, de teatro y afines
abril-18;Mujer;Moncloa-aravaca;Entre 46 y 55 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;;;;
abril-18;Mujer;Latina;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
abril-18;Mujer;Carabanchel;Entre 36 y 45 años;Comunitaria;3723;Instructores de actividades deportivas;;;;
abril-18;Hombre;Otro Municipio;Entre 36 y 45 años;Española;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;;;;
abril-18;Mujer;Moncloa-aravaca;Entre 26 y 35 años;Extracomunitaria;4424;Teleoperadores;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
abril-18;Mujer;Tetuán;Entre 56 y 65 años;Española;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;3510;Agentes y representantes comerciales;9310;Ayudantes de cocina
abril-18;Hombre;Tetuán;Entre 46 y 55 años;Española;3510;Agentes y representantes comerciales;3613;Asistentes de dirección y administrativos;5120;Camareros asalariados
abril-18;Mujer;Otro Municipio;Entre 36 y 45 años;Comunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
abril-18;Mujer;Centro;Entre 36 y 45 años;Española;4424;Teleoperadores;4122;Empleados de oficina de servicios de apoyo a la producción;4412;Recepcionistas (excepto de hoteles)
abril-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;2111;Médicos de familia;;;;
abril-18;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;2723;Analistas de redes informáticas;2729;Especialistas en bases de datos y en redes informáticas no clasificados bajo otros epígrafes;3811;Técnicos en operaciones de sistemas informáticos
abril-18;Mujer;Tetuán;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7703;Panaderos, pasteleros y confiteros
abril-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5612;Auxiliares de enfermería de atención primaria;5611;Auxiliares de enfermería hospitalaria
abril-18;Mujer;Centro;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
abril-18;Mujer;Villa De Vallecas;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios;9820;Reponedores
abril-18;Hombre;Otro Municipio;Menor de 25 años;Española;9310;Ayudantes de cocina;9811;Peones del transporte de mercancías y descargadores;9310;Ayudantes de cocina
abril-18;Hombre;Usera;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
abril-18;Hombre;Tetuán;Menor de 25 años;Española;2722;Administradores de sistemas y redes;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores
abril-18;Mujer;Tetuán;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos)
abril-18;Hombre;Centro;Entre 26 y 35 años;Comunitaria;2484;Diseñadores gráficos y multimedia;;;;
abril-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);;
abril-18;Mujer;Carabanchel;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;9820;Reponedores
abril-18;Mujer;Villaverde;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;5722;Cuidadores de niños en domicilios
abril-18;Mujer;Carabanchel;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9320;Preparadores de comidas rápidas;5220;Vendedores en tiendas y almacenes
abril-18;Mujer;Carabanchel;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5721;Cuidadores de niños en guarderías y centros educativos;3724;Monitores de actividades recreativas y de entretenimiento
abril-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;5120;Camareros asalariados;9310;Ayudantes de cocina;;
abril-18;Hombre;Carabanchel;Entre 36 y 45 años;Extracomunitaria;2612;Asesores financieros y en inversiones;2810;Economistas;2431;Ingenieros industriales y de producción
abril-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;5612;Auxiliares de enfermería de atención primaria;5611;Auxiliares de enfermería hospitalaria;4412;Recepcionistas (excepto de hoteles)
abril-18;Mujer;Carabanchel;Entre 26 y 35 años;Comunitaria;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Mujer;Tetuán;Menor de 25 años;Española;5120;Camareros asalariados;;;;
abril-18;Mujer;Hortaleza;Entre 36 y 45 años;Extracomunitaria;5824;Azafatos de tierra;4412;Recepcionistas (excepto de hoteles);5500;Cajeros y taquilleros (excepto bancos)
abril-18;Hombre;Tetuán;Menor de 25 años;Española;5120;Camareros asalariados;;;;
abril-18;Mujer;Usera;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Mujer;Usera;Entre 36 y 45 años;Extracomunitaria;4111;Empleados de contabilidad;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
abril-18;Mujer;Carabanchel;Menor de 25 años;Española;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos)
abril-18;Hombre;Carabanchel;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
abril-18;Mujer;Chamartín;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
abril-18;Hombre;Villa De Vallecas;Menor de 25 años;Española;5120;Camareros asalariados;;;;
abril-18;Hombre;Carabanchel;Menor de 25 años;Española;5831;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
abril-18;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados;5500;Cajeros y taquilleros (excepto bancos)
abril-18;Mujer;Villaverde;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
abril-18;Mujer;Arganzuela;Entre 26 y 35 años;Española;2821;Sociólogos, geógrafos, antropólogos, arqueólogos y afines;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
abril-18;Mujer;Moncloa-aravaca;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;2921;Escritores;3723;Instructores de actividades deportivas
abril-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9100;Empleados domésticos;;;;
abril-18;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;9310;Ayudantes de cocina;;;;
abril-18;Mujer;Centro;Entre 36 y 45 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9229;Otro personal de limpieza
abril-18;Hombre;Villa De Vallecas;Entre 56 y 65 años;Española;7231;Pintores y empapeladores;5833;Conserjes de edificios;9443;Barrenderos y afines
abril-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;4424;Teleoperadores;4424;Teleoperadores;4301;Grabadores de datos
abril-18;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Española;2934;Directores de cine, de teatro y afines;3831;Técnicos de grabación audiovisual;;
abril-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9443;Barrenderos y afines
abril-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos
abril-18;Mujer;Villaverde;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;;
abril-18;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;4424;Teleoperadores;5812;Especialistas en tratamientos de estética, bienestar y afines;2122;Enfermeros especializados (excepto matronos)
abril-18;Hombre;Tetuán;Entre 46 y 55 años;Comunitaria;9310;Ayudantes de cocina;8412;Conductores asalariados de automóviles, taxis y furgonetas;;
abril-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;2481;Arquitectos técnicos y técnicos urbanistas;2621;Analistas de gestión y organización;;
abril-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5811;Peluqueros;9700;Peones de las industrias manufactureras
abril-18;Mujer;Villaverde;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
abril-18;Hombre;Tetuán;Entre 46 y 55 años;Extracomunitaria;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
abril-18;Hombre;Usera;Entre 56 y 65 años;Española;5833;Conserjes de edificios;9431;Ordenanzas;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
abril-18;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;2251;Maestros de educación infantil;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles)
abril-18;Mujer;Chamartín;Entre 26 y 35 años;Extracomunitaria;2723;Analistas de redes informáticas;;;;
abril-18;Mujer;Tetuán;Entre 46 y 55 años;Extracomunitaria;4411;Empleados de información al usuario;5722;Cuidadores de niños en domicilios;5220;Vendedores en tiendas y almacenes
abril-18;Hombre;Otro Municipio;Entre 56 y 65 años;Española;3510;Agentes y representantes comerciales;;;;
abril-18;Hombre;Usera;Menor de 25 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9820;Reponedores
abril-18;Mujer;Hortaleza;Entre 26 y 35 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;;;
abril-18;Mujer;Arganzuela;Menor de 25 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes;4210;Empleados de bibliotecas y archivos
abril-18;Mujer;Chamberí;Entre 26 y 35 años;Española;2934;Directores de cine, de teatro y afines;2936;Locutores de radio, televisión y otros presentadores;2934;Directores de cine, de teatro y afines
abril-18;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
abril-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;8412;Conductores asalariados de automóviles, taxis y furgonetas
abril-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2240;Profesores de enseñanza primaria;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
abril-18;Mujer;Moncloa-aravaca;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
abril-18;Mujer;Tetuán;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;5220;Vendedores en tiendas y almacenes
abril-18;Hombre;Latina;Entre 46 y 55 años;Española;7222;Montadores-instaladores de gas en edificios;;;;
abril-18;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;5611;Auxiliares de enfermería hospitalaria
abril-18;Hombre;Villa De Vallecas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Mujer;Centro;Entre 56 y 65 años;Española;5220;Vendedores en tiendas y almacenes;5210;Jefes de sección de tiendas y almacenes;5831;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos
abril-18;Mujer;Chamberí;Menor de 25 años;Española;2511;Abogados;3612;Asistentes jurídico-legales;5220;Vendedores en tiendas y almacenes
abril-18;Mujer;Moncloa-aravaca;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;;
abril-18;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;9820;Reponedores;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abril-18;Mujer;Centro;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos);9602;Peones de la construcción de edificios
abril-18;Hombre;Otro Municipio;Menor de 25 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
abril-18;Mujer;Otro Municipio;Menor de 25 años;Española;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes
abril-18;Mujer;Villaverde;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Mujer;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Hombre;Arganzuela;Entre 36 y 45 años;Extracomunitaria;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;;;
abril-18;Hombre;Chamberí;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Hombre;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Mujer;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abril-18;Mujer;Otro Municipio;Entre 36 y 45 años;Comunitaria;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;;;
abril-18;Hombre;Moncloa-aravaca;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;;
mayo-18;Hombre;Arganzuela;Entre 36 y 45 años;Española;2324;Profesores de enseñanza no reglada de artes;2511;Abogados;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional)
mayo-18;Mujer;Carabanchel;Entre 56 y 65 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mayo-18;Hombre;Villaverde;Entre 56 y 65 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;;
mayo-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
mayo-18;Hombre;Centro;Entre 56 y 65 años;Española;7121;Albañiles;7231;Pintores y empapeladores;;
mayo-18;Mujer;Tetuán;Entre 56 y 65 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
abril-18;Hombre;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5420;Operadores de telemarketing;;;;
mayo-18;Hombre;Vicálvaro;Menor de 25 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;5220;Vendedores en tiendas y almacenes;9820;Reponedores
mayo-18;Hombre;Ciudad Lineal;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;4412;Recepcionistas (excepto de hoteles);4412;Recepcionistas (excepto de hoteles)
mayo-18;Mujer;Usera;Entre 36 y 45 años;Española;2252;Técnicos en educación infantil;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3724;Monitores de actividades recreativas y de entretenimiento
mayo-18;Hombre;Hortaleza;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;;
mayo-18;Hombre;Usera;Entre 46 y 55 años;Española;2111;Médicos de familia;;;;
mayo-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;7510;Electricistas de la construcción y afines;5220;Vendedores en tiendas y almacenes;7191;Mantenedores de edificios
mayo-18;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;;
mayo-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;9100;Empleados domésticos;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
mayo-18;Mujer;Vicálvaro;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
mayo-18;Mujer;Chamberí;Entre 26 y 35 años;Comunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
mayo-18;Hombre;Puente De Vallecas;Menor de 25 años;Comunitaria;7401;Mecánicos y ajustadores de vehículos de motor;7313;Chapistas y caldereros;7531;Mecánicos y reparadores de equipos electrónicos
mayo-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios;9100;Empleados domésticos
mayo-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5420;Operadores de telemarketing;9100;Empleados domésticos;9221;Limpiadores en seco a mano y afines
mayo-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina;5710;Trabajadores de los cuidados personales a domicilio
mayo-18;Mujer;Salamanca;Entre 26 y 35 años;Española;2823;Psicólogos;;;;
mayo-18;Mujer;Puente De Vallecas;Mayor de 65 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mayo-18;Mujer;Usera;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes
mayo-18;Mujer;Centro;Entre 56 y 65 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5721;Cuidadores de niños en guarderías y centros educativos
